K,Theta,DSMDV,dt,vinfLaunch,vinf1x,vinf1y,vinf2x,vinf2y,bendang,fb_radius,dvegaRA
3,-75,1.44705731576634,928.616385739028,6.96228816582806,16.9507882202119,2.10617804646577,16.6617924607459,-3.76163252390738,19.8048836540626,6578,2047677348.90702
3,15,0.0518309728732059,1145.68622712392,6.96228816582806,7.42057913936667,-1.43160993641025,7.29990106899023,1.95600259626302,25.9195914811841,24139.9896283112,549229715.04174
3,16,0.059010513361929,1148.86577538747,6.96228816582806,7.48332664350182,-1.52049772473824,7.34042058489825,2.10483173224854,27.485278141847,21938.5741864681,560243140.823628
3,17,0.0666636351160901,1152.06970719594,6.96228816582806,7.55001573528349,-1.60811287642972,7.38207590735034,2.25692709773378,29.0240128408972,20005.3031487774,572269004.515677
3,18,0.0747922184134257,1155.29823140401,6.96228816582806,7.62062640496131,-1.69437753344586,7.42463100537045,2.41240885090638,30.5352915931283,18296.860198185,585379897.899026
3,19,0.0833982689335785,1158.55155686635,6.96228816582806,7.695137474219,-1.77921423406903,7.46784577899318,2.57138551349602,32.0187437430056,16778.8725506164,599658780.742904
3,20,0.092483914085236,1161.82988862294,6.96228816582806,7.77352658355056,-1.86254582938191,7.51147706341572,2.73395406645663,33.4741229594073,15423.6817199829,615200603.175221
3,21,0.102051398123899,1165.13342408437,6.96228816582806,7.85577017377019,-1.94429540257297,7.55527954840535,2.90020009327143,34.9012977453089,14208.7528188808,632114257.555477
3,22,0.11210309335833,1168.46236542958,6.96228816582806,7.94184356697861,-2.02438662635921,7.59900680675542,3.07019804022906,36.3002444510407,13115.5167677329,650524978.183964
3,23,0.122641481412134,1171.81690053242,6.96228816582806,8.03172085570662,-2.1027432699386,7.64241187989251,3.24401137811547,37.6710345775766,12128.5196165269,670577192.354264
3,24,0.133669175866588,1175.19722489613,6.96228816582806,8.12537504967572,-2.17928981076724,7.68524826631795,3.42169298188245,39.0138292247257,11234.7800015429,692438116.877658
3,25,0.145188897453913,1178.60351876515,6.96228816582806,8.2227779316868,-2.25395084362498,7.72727029737281,3.6032853162986,40.3288660594557,10423.3060870405,716302079.902608
3,26,0.157203498457985,1182.03596810597,6.96228816582806,8.32390020884539,-2.32665166178264,7.76823397516025,3.78882086529018,41.6164538880507,9684.71947619446,742396023.42356
3,27,0.169715938541529,1185.49474457997,6.96228816582806,8.42871137711368,-2.39731774823032,7.80789723121773,3.97832234634252,42.8769609258587,9010.96635862576,770986276.143806
3,28,0.18272663836778,1188.97816399831,6.96228816582806,8.53716484438065,-2.46582692392252,7.84599601716538,4.17179008310523,44.110536926644,8395.2185930637,802379900.570168
3,29,0.196243596075552,1192.48981789845,6.96228816582806,8.64925498708524,-2.53219510287019,7.88233870852943,4.36925169275439,45.3181591248356,7831.17426075108,836963108.312897
3,30,0.210268121363243,1196.0283921172,6.96228816582806,8.76493649290046,-2.59631071568568,7.91667264655561,4.57069308357503,46.5001096396587,7313.67086620243,875177473.213534
3,31,0.224803679072827,1199.59404496449,6.96228816582806,8.88417448911615,-2.6581013425828,7.94876796795321,4.77610164173081,47.656924568271,6838.07985929181,917561887.976243
3,32,0.239853678698256,1203.18682317036,6.96228816582806,9.00693203471299,-2.71749239914778,8.04993451097101,4.86910094231399,47.9573089015673,6578,964497097.242746
3,33,0.255421901599688,1206.8069279601,6.96228816582806,9.13317248333914,-2.77441395830713,8.25082590428411,4.79959209930042,47.0843945789426,6578,1014129380.36297
3,34,0.271512265954419,1210.45455674428,6.96228816582806,9.26285817517992,-2.82879667679249,8.45162899955471,4.72996823097317,46.215848081962,6578,1065944745.38958
3,35,0.288128728679823,1214.12984875935,6.96228816582806,9.39594991425097,-2.8805704583932,8.6522837426404,4.66042347793856,45.3527329771567,6578,1119900059.1647
3,36,0.305275371997833,1217.8329384734,6.96228816582806,9.53240745267058,-2.92966583934269,8.85274258407114,4.59115263459129,44.4960222813185,6578,1175924628.87994
3,37,0.322956409986494,1221.56395844716,6.96228816582806,9.67218953279065,-2.9760140790193,9.05296970316141,4.52235002077324,43.6466016207238,6578,1233916661.43147
3,38,0.34117616778204,1225.32302788991,6.96228816582806,9.81525378303272,-3.01954689759195,9.25293974364243,4.45420884025635,42.8052740289017,6578,1293739725.44493
3,39,0.359939101784499,1229.11026314992,6.96228816582806,9.96155683447952,-3.06019675756737,9.45263724822434,4.38692008305067,41.9727627461598,6578,1355219618.14107
3,40,0.379249795412745,1232.92577485341,6.96228816582806,10.1110543058227,-3.09789681260512,9.65205565430301,4.32067187866441,41.1497154652829,6578,1418141598.38499
3,41,0.399112951981081,1236.76966408986,6.96228816582806,10.2637007740462,-3.13258083591157,9.85119627397732,4.255648980385,40.3367087026937,6578,1482248282.05016
3,42,0.419533398959601,1240.64202431935,6.96228816582806,10.4194498060235,-3.16418328838176,10.0500674733465,4.19203219499817,39.5342516378475,6578,1547238489.391
3,59,0.857709825712134,1311.03434495229,6.96228816582806,13.494557003357,-3.17335960137127,13.420623668477,3.47277126018683,27.7410070628421,6578,2366444298.46526
3,60,0.889176180761343,1315.43783931035,6.96228816582806,13.6973465765559,-3.13939627752703,13.6200579933557,3.45935434485487,27.1602685223034,6578,2375603815.78662
3,61,0.921318615524747,1319.87054232854,6.96228816582806,13.9021942213738,-3.10126667466089,13.8198289728858,3.44980960581127,26.5916522183037,6578,2379487060.44982
3,62,0.95414760127992,1324.33328179616,6.96228816582806,14.1090504841893,-3.05894069876453,14.0199830499788,3.4441978808234,26.0349589984618,6578,2378286656.45717
3,63,0.987666507412466,1328.82465771931,6.96228816582806,14.3178309386443,-3.01234391126462,14.2205057228789,3.44263207631918,25.490105384346,6578,2372251424.49765
3,64,1.02188473099145,1333.34507493275,6.96228816582806,14.5284784040149,-2.96144009723056,14.4214276589851,3.4451758245514,24.9568964676005,6578,2361676631.63093
3,65,1.05681016359408,1337.89442328709,6.96228816582806,14.7409272515258,-2.90618372115077,14.622763486513,3.4519020949849,24.4351590443323,6578,2346893544.07771
3,66,1.09245081740305,1342.47257928151,6.96228816582806,14.9551111336979,-2.84653023531101,14.8245249752381,3.46288068814639,23.9247140649178,6578,2328259238.68869
3,67,1.12881483126544,1347.07940797108,6.96228816582806,15.1709630312111,-2.78243613280355,15.0267210544559,3.47817832767044,23.4253775085559,6578,2306146769.34825
3,68,1.16591045321272,1351.71475819844,6.96228816582806,15.3884151909486,-2.7138588695396,15.2293576725238,3.49785890726561,22.9369615050091,6578,2280936116.88735
3,69,1.20374605277838,1356.37846640843,6.96228816582806,15.6073992033503,-2.64075695454878,15.4324378906185,3.52198352323501,22.4592749495923,6578,2253006138.96544
3,70,1.24233012025089,1361.07035664815,6.96228816582806,15.8278460190835,-2.56308996359697,15.6359618882711,3.55061059450968,21.9921242467696,6578,2222727693.46332
3,71,1.2816712497045,1365.79023627537,6.96228816582806,16.049685892287,-2.48081847216053,15.8399268693261,3.58379607501423,21.5353141719546,6578,2190458009.1933
3,72,1.32177816049833,1370.53790215749,6.96228816582806,16.2728485008553,-2.39390418664748,16.044327244443,3.62159341448778,21.0886481999711,6578,2156536251.33895
3,73,1.36265968008497,1375.3131363799,6.96228816582806,16.4972628898359,-2.30230987619997,16.2491545527597,3.66405375819362,20.6519292490459,6578,2121280278.97585
3,74,1.40432473653574,1380.11570481557,6.96228816582806,16.7228574609471,-2.20599936063789,16.4543974636869,3.71122607035804,20.2249602272207,6578,2084984453.22748
4,-32,0.222724424874144,1386.09856134121,7.94847323546324,10.1920691828736,3.01884394698951,9.68317540278339,-4.38495235135883,40.862079972548,6578,1661924356.15764
4,-33,0.237107195927528,1383.91153627102,7.94847323546324,10.3302538310119,3.0818407884829,9.88799830906388,-4.29410948843217,40.0855991722268,6578,1779746557.96518
4,-34,0.251963170931577,1381.73989778225,7.94847323546324,10.4721669838822,3.14200258824834,10.0928030697905,-4.20402043255031,39.3145213650589,6578,1906722205.87424
4,-35,0.267295135232491,1379.58332544033,7.94847323546324,10.6177619909741,3.19925203261778,10.2975575684374,-4.11489870955521,38.5497737259501,6578,2043392187.05813
4,-36,0.283105953180456,1377.44149976436,7.94847323546324,10.7669909252871,3.25351251481462,10.5022412177124,-4.02695501269292,37.7921958634846,6578,2190267602.85937
4,-37,0.299398571406758,1375.31409936611,7.94847323546324,10.9198046150805,3.30470821221186,10.7068438894834,-3.94039631580692,37.0425435080216,6578,2347807065.19678
4,-38,0.31617601868085,1373.20080094997,7.94847323546324,11.0761526560736,3.3527641059905,10.9113647884041,-3.85542517310857,36.3014925796601,6578,2516388125.35582
4,-39,0.333441394680312,1371.1012869424,7.94847323546324,11.2359833596785,3.39760585028955,11.1158111786036,-3.77223931034671,35.5696438405155,6578,2696272078.55605
4,-40,0.351197437775958,1369.01553493206,7.94847323546324,11.3992412610227,3.43915411116131,11.3201909238305,-3.69103776400953,34.8475441865482,6578,2887557239.40279
4,-41,0.369448374939719,1366.9425678796,7.94847323546324,11.565877862819,3.47734913785163,11.5245391054006,-3.61199199504312,34.1356170379547,6578,3090150071.72323
4,-42,0.388197054047124,1364.88240390484,7.94847323546324,11.7358350114881,3.51211244648003,11.728873838177,-3.53529005057811,33.4342823207369,6578,3303679341.67567
4,-43,0.407446903732518,1362.83471399013,7.94847323546324,11.9090562873088,3.54337325179125,11.933225139786,-3.4611058086944,32.7438806673277,6578,3527457472.49653
4,-44,0.427201423267355,1360.79917293255,7.94847323546324,12.0854840586425,3.57106157549008,12.1376262592496,-3.38960683537463,32.064698487559,6578,3760414265.45759
4,-45,0.447464198686203,1358.77544885341,7.94847323546324,12.2650595911166,3.59510846864636,12.3421130946464,-3.32095408488755,31.3969713542857,6578,4001039438.32964
4,-46,0.468238890980084,1356.76321035091,7.94847323546324,12.4477229958476,3.61544589032026,12.5467232874227,-3.25530206217965,30.7408882513167,6578,4247334457.09918
4,-47,0.489529232639014,1354.76212793056,7.94847323546324,12.6334132266638,3.63200669863506,12.751495503846,-3.19279890221241,30.0965953281303,6578,4496782078.26593
4,-48,0.51133919501698,1352.77178006832,7.94847323546324,12.8220690549448,3.64472645790682,12.9564707878039,-3.1335842939873,29.4641946337491,6578,4746344545.37609
4,-49,0.533672620391725,1350.79186301891,7.94847323546324,13.0136269778176,3.65353944059411,13.1616875415724,-3.07779444079303,28.8437584019873,6578,4992491471.33657
4,-50,0.55653246515767,1348.82258229915,7.94847323546324,13.2080169387871,3.65837131256602,13.3671728964686,-3.02557116455873,28.2353506532901,6578,5231268486.00754
4,-51,0.579924197889312,1346.86282258693,7.94847323546324,13.4051817154588,3.65917373218219,13.5729805410393,-2.97702006364312,27.6389403176895,6578,5458456474.4985
4,-52,0.603851367618368,1344.91255098049,7.94847323546324,13.6050516599103,3.65587888016287,13.7791399484759,-2.93226590464859,27.0545230013976,6578,5669694933.0164
4,-53,0.628318172496109,1342.97141938869,7.94847323546324,13.8075593742049,3.64842594452448,13.9856853252335,-2.89142071107285,26.4820542743391,6578,5860718095.09746
4,-54,0.65332886311841,1341.03908830349,7.94847323546324,14.0126363265246,3.63675500587864,14.1926485082859,-2.85459140902375,25.9214682114008,6578,6027579840.09557
4,-55,0.678887753306627,1339.11522012417,7.94847323546324,14.2202129338135,3.62080718080927,14.4000588344659,-2.82187988538118,25.3726793656192,6578,6166885530.66151
4,-56,0.704999226335935,1337.19947534267,7.94847323546324,14.430218618467,3.60052470889793,14.6079429875697,-2.79338311515804,24.8355847439664,6578,6275998794.00087
4,-57,0.731667741958655,1335.2915087289,7.94847323546324,14.6425818694131,3.57585103712793,14.8163248803677,-2.76919329076016,24.3100656520483,6578,6353198845.17086
4,-58,0.758897815128564,1333.39097886745,7.94847323546324,14.8572301448736,3.54673066065863,15.025225297301,-2.74939824731557,23.7959899505296,6578,6397769479.06831
4,-59,0.786694030506742,1331.49754052822,7.94847323546324,15.0740899768312,3.51310927740027,15.2346619189033,-2.73408149865331,23.2932134378975,6578,6410010431.2915
4,-60,0.815061037116991,1329.61084657375,7.94847323546324,15.2930869643368,3.47493376739341,15.4446491784468,-2.72332248204999,22.801581509745,6578,6391172355.04171
4,-61,0.844003538101377,1327.73055177395,7.94847323546324,15.5141457405472,3.43215213952456,15.6551981054824,-2.71719683605765,22.320930749918,6578,6343327306.03537
4,-62,0.873526297285447,1325.85630899135,7.94847323546324,15.7371900340792,3.38471361476616,15.8663163465936,-2.71577650268211,21.8510901026074,6578,6269193874.88215
4,-63,0.90363413747455,1323.98776918117,7.94847323546324,15.962142684627,3.33256863994411,16.0780081284145,-2.71912990623241,21.3918820887821,6578,6171939494.43683
4,-64,0.934331934059578,1322.1245832986,7.94847323546324,16.1889256333818,3.27566886826773,16.2902742000278,-2.72732216388406,20.9431239822085,6578,6054981754.2992
4,-65,0.965624622046338,1320.26639848415,7.94847323546324,16.4174599880992,3.21396723936499,16.50311190657,-2.74041516485653,20.5046286844195,6578,5921806518.34025
4,-66,0.997517182561306,1318.41286283199,7.94847323546324,16.6476659757291,3.14741790988494,16.7165151035247,-2.75846782336543,20.07620580774,6578,5775815146.87379
4,-67,1.03001463777531,1316.56362634365,7.94847323546324,16.8794629426525,3.07597625217183,16.9304741602543,-2.781536238352,19.6576625256511,6578,5620206904.71148
4,-68,1.06312206980177,1314.71833234493,7.94847323546324,17.1127694861975,2.99959901342576,17.144976165729,-2.80967364753649,19.2488040452447,6578,5457897402.83249
4,-69,1.09684459697368,1312.87662606899,7.94847323546324,17.3475033537619,2.91824418226501,17.3600047977673,-2.84293073035548,18.8494345644833,6578,5291470505.49513
4,-70,1.13118737311884,1311.03815370266,7.94847323546324,17.5835814689447,2.8318710194089,17.5755403920256,-2.88135570068323,18.4593578391055,6578,5123158173.08285
4,-71,1.16615560462638,1309.20255475704,7.94847323546324,17.8209200540632,2.74044019641373,17.7915601515564,-2.92499425930768,18.078377502887,6578,4954842050.7434
4,-72,1.20175451770347,1307.36947351162,7.94847323546324,18.0594344838739,2.64391361899208,18.0080379783666,-2.97388992259817,17.7062978915115,6578,4788070957.40945
4,-73,1.23798937762371,1305.53855043117,7.94847323546324,18.2990394213734,2.54225458124344,18.2249447120241,-3.02808393947301,17.3429242225813,6578,4624088260.03822
4,-74,1.27486548595019,1303.70942216579,7.94847323546324,18.539648834554,2.43542777579906,18.442248199325,-3.08761537666312,16.9880629901411,6578,4463864966.32156
4,-75,1.31238815365261,1301.88173013393,7.94847323546324,18.7811758855657,2.32339916887543,18.6599131942298,-3.15252136016454,16.6415225300413,6578,4308135050.96303
4,15,0.0482998061234955,1511.75336747829,7.94847323546324,8.45214521638525,-1.59137417869565,8.3075927719288,2.22601277428495,25.662850082477,18875.2030159718,732761435.574712
4,16,0.054982121264813,1515.02223687832,7.94847323546324,8.52106877420844,-1.6901204444929,8.35054404393794,2.39447997317489,27.2187847082555,17165.5100006247,752682377.526578
4,17,0.0621031056707302,1518.31971078579,7.94847323546324,8.59431170405775,-1.78743956242359,8.39465285332574,2.56650293745617,28.7488507559954,15663.5829992872,774746708.281205
4,18,0.0696640892141881,1521.64598565761,7.94847323546324,8.67185015743131,-1.88324463677708,8.43966049532214,2.74221192444893,30.2525326693668,14335.8376163133,799181133.392033
4,19,0.0776661392338585,1525.00048547451,7.94847323546324,8.75365597249262,-1.97743468013359,8.48529783239696,2.92172235068122,31.7293545628692,13155.6982266367,826251647.604003
4,20,0.0861112693517656,1528.38459115688,7.94847323546324,8.83970680920595,-2.06994621275924,8.53130643198216,3.10514160064531,33.1791816606767,12101.6226158817,856278171.124248
4,21,0.0950008826851284,1531.79801278774,7.94847323546324,8.92997289886502,-2.16068465675936,8.57741333709911,3.29256049374546,34.6017992821405,11156.2011885848,889638618.714315
4,22,0.104336666390045,1535.24093156521,7.94847323546324,9.02442480389784,-2.2495649116605,8.62334746439988,3.48405853010665,35.9971493400264,10305.0562861762,926787975.474682
4,23,0.114120392809606,1538.713521058,7.94847323546324,9.12303170074122,-2.33650231255893,8.66883706964379,3.67970302188806,37.3652669840607,9536.22516274299,968276710.780233
4,26,0.146176293990067,1549.30836778347,7.94847323546324,9.44344042038075,-2.58477085316777,8.79990552829111,4.29200070244846,41.3075518714645,7630.68734959028,1126307989.56222
4,27,0.157770846188644,1552.90090661708,7.94847323546324,9.55832942909927,-2.66309425303153,8.84091014709709,4.5046687166395,42.568636142632,7104.6883363715,1193675833.39972
4,28,0.169823586244158,1556.52406221096,7.94847323546324,9.67719968782459,-2.73906244578358,8.88012912036188,4.72164840766816,43.803787575909,6623.58379509988,1270866811.50161
4,29,0.182336785668919,1560.17794328396,7.94847323546324,9.80001219753672,-2.81259351614474,9.06790241477202,4.66090840449581,43.2166218656416,6578,1357482484.58002
4,30,0.195312802320411,1563.8626604623,7.94847323546324,9.92672666652746,-2.88360633664075,9.27243751534752,4.56913452862116,42.4304810639422,6578,1451108532.4525
4,31,0.20875407147468,1567.57831483547,7.94847323546324,10.0573014604401,-2.95202038383856,9.47713197272321,4.47746653637474,41.6463958599105,6578,1552239338.304
4,32,0.222663110856596,1571.32500367824,7.94847323546324,10.1916936459548,-3.01775586525422,9.68191176631934,4.38612065320593,40.8655778960094,6578,1661415024.27936
4,33,0.237042513725692,1575.10281282131,7.94847323546324,10.329858956827,-3.08073360720193,9.88671769418581,4.29531359297042,40.0891416924121,6578,1779186835.81535
4,34,0.251894955942495,1578.91182428066,7.94847323546324,10.4717518512123,-3.14087521455624,10.0915044635776,4.20526118194524,39.3181069759473,6578,1906107339.00311
4,35,0.267223120672779,1582.75204377834,7.94847323546324,10.6173250462316,-3.19810182811591,10.2962381292785,4.11617866783351,38.5534059049748,6578,2042716310.34166
4,36,0.283029907604302,1586.62360482875,7.94847323546324,10.7665308598313,-3.25233772292831,10.5008990773297,4.02827580826075,37.7958752980778,6578,2189525086.89255
4,37,0.299318308394525,1590.52663713161,7.94847323546324,10.9193204198114,-3.30350799403341,10.7054781761853,3.94175855632638,37.0462680488535,6578,2346992811.65359
4,38,0.31609133953125,1594.46120744411,7.94847323546324,11.0756432580517,-3.35153756305452,10.9099745018044,3.85682952516281,36.3052603401638,6578,2515497202.55229
4,39,0.333352089472545,1598.42736726467,7.94847323546324,11.2354476256622,-3.3963520413198,11.1143952089015,3.77368648378757,35.5734531359685,6578,2695299959.46464
4,40,0.351103747284971,1602.42517762844,7.94847323546324,11.3986806851185,-3.43787817604252,11.3187549436162,3.69252139343409,34.8513751385565,6578,2886505146.27935
4,41,0.369349541677021,1606.45465760891,7.94847323546324,11.5652881468007,-3.47604299665024,11.5230738299901,3.61352104486568,34.1394897093778,6578,3089009677.4006
4,42,0.388092810519824,1610.5158434457,7.94847323546324,11.7352147150564,-3.51077484343502,11.7273776291971,3.53686561124092,33.4381960586555,6578,3302449123.4542
4,51,0.579754552316784,1648.49238877956,7.94847323546324,13.4041962073859,-3.65747055322303,13.5710927555652,2.97909520385642,27.6432613488645,6578,5456846847.65002
4,52,0.60367187573333,1652.8697081155,7.94847323546324,13.6040116846667,-3.65412210979594,13.7771905147445,2.93441030366974,27.0589016438983,6578,5668167130.16093
4,53,0.628128111385395,1657.27829652492,7.94847323546324,13.806461044011,-3.64661191744954,13.9836691025384,2.89363844786997,26.4864949832071,6578,5859310449.43717
4,65,0.965510970149322,1712.71562510196,7.94847323546324,16.4168331002269,-3.21316260953998,16.5021678697901,2.74140084506403,20.5061967012667,6578,5922313542.60707
4,66,0.997403177470323,1717.52768259708,7.94847323546324,16.6470391199637,-3.14662911754572,16.7155829694147,2.75943332182544,20.0777133564527,6578,5776353902.38348
4,67,1.0298998745334,1722.36877113048,7.94847323546324,16.8788339018729,-3.07520014244811,16.9295500553856,2.78248535042382,19.6591172699916,6578,5620767605.3354
4,68,1.06300789152623,1727.23949127857,7.94847323546324,17.1121456659377,-2.99884425141706,17.1440703386626,2.81059573035987,19.2501915495298,6578,5458463259.89393
4,69,1.09672994073174,1732.13837772075,7.94847323546324,17.3468789174742,-2.91750321566888,17.359108151334,2.84383497784893,18.8507705286536,6578,5292038273.14178
4,70,1.13107174069823,1737.06542306606,7.94847323546324,17.5829537197298,-2.83114037328498,17.5746486021447,2.88224631746455,18.4606499236956,6578,5123723369.0536
4,71,1.16603821454911,1742.0201988763,7.94847323546324,17.8202847835883,-2.7397148635705,17.7906669147524,2.92587730949061,18.0796356435962,6578,4955402802.7712
4,72,1.20163419991446,1747.00221162502,7.94847323546324,18.0587854209402,-2.6431865634612,18.0071343140927,2.97477392133389,17.707534955346,6578,4788628067.58329
4,73,1.23786438390879,1752.01087694828,7.94847323546324,18.298367234798,-2.54151580295404,18.2240176773639,3.02898097242674,17.3441573276384,6578,4624645516.63233
4,74,1.27473316976886,1757.04546456997,7.94847323546324,18.5389394472151,-2.4346627258036,18.4412787128586,3.08854299801642,16.9893157560421,6578,4464429828.6653
4,75,1.31224447479028,1762.10501580898,7.94847323546324,18.7804078688106,-2.32258634769431,18.6588726976656,3.15350546435048,16.6428284176833,6578,4308719749.92985
